Sample,Class,Phi (frac.),Phi (%),K mD,Windland R35,Equiv Brine Sat. (Frac.),O/B Pc (psia)      ,Pore Throat Rad. (microns),Normalized Pore Size Distribution (function),d Sw/d Log Pore Throat Rad,RRT
43,Good,0.10,9.90,11.35,2.74,0.47,4.50,2.71,0.94,1.71,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.38,5.16,2.36,0.81,1.52,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.31,5.91,2.06,0.62,1.22,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.26,6.77,1.80,0.43,0.85,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.23,7.77,1.57,0.30,0.50,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.20,8.90,1.37,0.23,0.44,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.18,10.20,1.19,0.20,0.32,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.16,11.69,1.04,0.17,0.32,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.15,13.41,0.91,0.14,0.24,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.14,15.36,0.79,0.13,0.21,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.12,17.60,0.69,0.11,0.22,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.11,20.18,0.60,0.10,0.16,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.10,23.13,0.53,0.08,0.15,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.10,26.51,0.46,0.07,0.13,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.09,30.39,0.40,0.06,0.11,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.09,34.83,0.35,0.05,0.08,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.08,39.92,0.31,0.05,0.10,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.08,45.76,0.27,0.05,0.08,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.07,52.45,0.23,0.04,0.07,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.07,60.12,0.20,0.04,0.06,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.06,68.91,0.18,0.03,0.06,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.06,78.98,0.15,0.03,0.05,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.06,90.52,0.13,0.03,0.05,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.06,103.76,0.12,0.03,0.05,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.05,118.92,0.10,0.03,0.05,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.05,136.31,0.09,0.03,0.05,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.05,156.23,0.08,0.04,0.06,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.04,179.08,0.07,0.04,0.06,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.04,205.25,0.06,0.05,0.07,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.03,235.26,0.05,0.05,0.08,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.03,269.65,0.05,0.05,0.08,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.02,309.07,0.04,0.05,0.09,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.02,354.25,0.03,0.04,0.08,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.01,406.04,0.03,0.04,0.07,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.01,465.39,0.03,0.03,0.05,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.01,533.43,0.02,0.02,0.04,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.01,611.40,0.02,0.01,0.03,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.01,700.78,0.02,0.01,0.02,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.00,803.22,0.02,0.01,0.01,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.00,920.64,0.01,0.01,0.01,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.00,1055.22,0.01,0.01,0.01,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.00,1209.48,0.01,0.00,0.01,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.00,1386.28,0.01,0.00,0.01,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.00,1588.95,0.01,0.00,0.01,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.00,1821.22,0.01,0.00,0.01,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.00,2087.45,0.01,0.00,0.01,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.00,2392.61,0.01,0.00,0.00,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.00,2742.37,0.00,0.00,0.00,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.00,3143.26,0.00,0.00,0.00,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.00,3602.75,0.00,0.00,0.00,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.00,4129.42,0.00,0.00,0.00,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.00,4733.08,0.00,0.00,0.00,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.00,5424.99,0.00,0.00,0.00,14 RRT
43,Good,0.10,9.90,11.35,2.74,0.00,6218.03,0.00,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,1.00,0.03,217.05,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,1.00,0.03,179.24,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,1.00,0.04,164.05,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,1.00,0.04,147.33,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,1.00,0.05,132.46,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,1.00,0.05,120.36,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,1.00,0.05,108.66,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,1.00,0.06,98.02,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,1.00,0.07,88.71,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,1.00,0.07,80.06,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,1.00,0.08,72.36,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,1.00,0.09,65.49,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,1.00,0.10,59.31,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,1.00,0.11,53.47,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,1.00,0.12,48.34,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,1.00,0.14,43.67,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,1.00,0.15,39.48,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,1.00,0.17,35.80,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,1.00,0.18,32.33,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,1.00,0.21,29.08,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,1.00,0.23,26.27,0.01,0.01,14 RRT
42,Good,0.27,27.40,60.50,2.80,1.00,0.25,23.76,0.01,0.01,14 RRT
42,Good,0.27,27.40,60.50,2.80,1.00,0.28,21.45,0.02,0.01,14 RRT
42,Good,0.27,27.40,60.50,2.80,1.00,0.31,19.41,0.02,0.01,14 RRT
42,Good,0.27,27.40,60.50,2.80,1.00,0.34,17.55,0.02,0.01,14 RRT
42,Good,0.27,27.40,60.50,2.80,1.00,0.38,15.83,0.02,0.02,14 RRT
42,Good,0.27,27.40,60.50,2.80,1.00,0.42,14.29,0.02,0.02,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.99,0.46,12.92,0.14,0.12,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.99,0.51,11.66,0.11,0.09,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.98,0.57,10.54,0.23,0.19,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.97,0.63,9.51,0.30,0.25,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.95,0.69,8.59,0.33,0.28,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.94,0.77,7.76,0.40,0.34,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.92,0.85,7.01,0.52,0.44,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.90,0.94,6.32,0.66,0.54,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.87,1.05,5.71,0.80,0.68,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.83,1.16,5.15,1.00,0.84,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.81,1.22,4.89,0.56,0.92,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.79,1.28,4.66,0.49,0.85,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.76,1.42,4.21,0.90,0.77,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.72,1.57,3.80,0.91,0.77,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.68,1.74,3.43,0.98,0.82,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.65,1.93,3.10,0.84,0.71,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.64,1.98,3.02,0.28,0.90,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.62,2.14,2.78,0.52,0.55,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.60,2.34,2.55,0.74,0.72,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.57,2.55,2.34,0.69,0.70,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.54,2.93,2.04,0.69,0.43,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.52,3.21,1.86,0.73,0.68,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.49,3.47,1.72,0.77,0.86,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.46,4.00,1.49,0.78,0.47,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.44,4.32,1.38,0.61,0.68,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.41,4.86,1.23,0.82,0.60,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.38,5.31,1.12,0.66,0.64,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.35,5.94,1.00,0.75,0.57,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.33,6.51,0.92,0.61,0.57,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.31,7.25,0.82,0.58,0.46,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.29,7.96,0.75,0.56,0.52,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.27,8.90,0.67,0.54,0.42,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.25,9.67,0.62,0.57,0.60,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.23,10.67,0.56,0.52,0.45,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.21,12.22,0.49,0.53,0.34,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.19,13.37,0.45,0.44,0.42,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.17,14.88,0.40,0.48,0.39,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.16,16.91,0.35,0.38,0.25,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.15,18.51,0.32,0.33,0.31,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.14,20.34,0.29,0.31,0.28,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.12,22.27,0.27,0.28,0.27,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.11,25.12,0.24,0.26,0.18,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.11,27.36,0.22,0.23,0.23,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.10,29.73,0.20,0.22,0.22,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.09,33.56,0.18,0.20,0.14,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.08,36.82,0.16,0.18,0.16,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.08,41.33,0.14,0.21,0.15,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.07,45.51,0.13,0.16,0.15,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.07,49.95,0.12,0.14,0.13,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.06,55.59,0.11,0.14,0.11,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.05,61.36,0.10,0.14,0.12,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.05,67.77,0.09,0.13,0.12,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.05,75.12,0.08,0.13,0.11,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.04,83.02,0.07,0.12,0.10,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.04,91.90,0.06,0.11,0.09,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.03,101.78,0.06,0.11,0.09,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.03,112.63,0.05,0.09,0.08,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.03,124.73,0.05,0.09,0.07,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.02,131.33,0.05,0.04,0.07,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.02,138.07,0.04,0.04,0.08,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.02,152.89,0.04,0.07,0.06,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.02,169.19,0.04,0.06,0.05,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.02,187.28,0.03,0.06,0.05,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.01,207.33,0.03,0.05,0.04,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.01,229.52,0.03,0.05,0.04,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.01,254.10,0.02,0.04,0.03,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.01,281.34,0.02,0.04,0.03,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.01,311.37,0.02,0.05,0.05,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.01,344.69,0.02,0.04,0.03,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.00,381.67,0.02,0.04,0.03,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.00,422.51,0.01,0.02,0.02,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.00,467.64,0.01,0.02,0.02,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.00,517.78,0.01,0.02,0.02,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.00,573.19,0.01,0.01,0.01,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.00,634.54,0.01,0.01,0.01,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.00,702.46,0.01,0.01,0.01,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.00,777.65,0.01,0.01,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.00,860.99,0.01,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.00,953.30,0.01,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.00,1055.18,0.01,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.00,1168.08,0.01,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.00,1293.20,0.00,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.00,1431.70,0.00,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.00,1585.01,0.00,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.00,1754.59,0.00,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.00,2149.63,0.00,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.00,2379.57,0.00,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.00,2632.96,0.00,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.00,2914.68,0.00,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.00,3226.64,0.00,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.00,3568.05,0.00,0.00,0.00,14 RRT
42,Good,0.27,27.40,60.50,2.80,0.00,3946.28,0.00,0.00,0.00,14 RRT
46,Good,0.23,22.66,46.72,2.87,1.00,0.05,164.10,0.00,0.00,15 RRT
46,Good,0.23,22.66,46.72,2.87,1.00,0.09,86.27,0.00,0.00,15 RRT
46,Good,0.23,22.66,46.72,2.87,1.00,0.11,71.22,0.00,0.00,15 RRT
46,Good,0.23,22.66,46.72,2.87,1.00,0.13,64.02,0.00,0.00,15 RRT
46,Good,0.23,22.66,46.72,2.87,1.00,0.14,58.39,0.00,0.00,15 RRT
46,Good,0.23,22.66,46.72,2.87,1.00,0.15,53.44,0.00,0.00,15 RRT
46,Good,0.23,22.66,46.72,2.87,1.00,0.16,48.98,0.00,0.00,15 RRT
46,Good,0.23,22.66,46.72,2.87,1.00,0.18,44.83,0.00,0.00,15 RRT
46,Good,0.23,22.66,46.72,2.87,1.00,0.20,40.99,0.00,0.00,15 RRT
46,Good,0.23,22.66,46.72,2.87,1.00,0.21,37.53,0.00,0.00,15 RRT
46,Good,0.23,22.66,46.72,2.87,1.00,0.23,34.33,0.00,0.00,15 RRT
46,Good,0.23,22.66,46.72,2.87,1.00,0.26,31.36,0.00,0.00,15 RRT
46,Good,0.23,22.66,46.72,2.87,1.00,0.28,28.71,0.00,0.00,15 RRT
46,Good,0.23,22.66,46.72,2.87,1.00,0.34,23.76,0.00,0.00,15 RRT
46,Good,0.23,22.66,46.72,2.87,1.00,0.37,21.64,0.00,0.00,15 RRT
46,Good,0.23,22.66,46.72,2.87,1.00,0.41,19.76,0.00,0.00,15 RRT
46,Good,0.23,22.66,46.72,2.87,1.00,0.44,18.07,0.00,0.00,15 RRT
46,Good,0.23,22.66,46.72,2.87,1.00,0.49,16.50,0.00,0.00,15 RRT
46,Good,0.23,22.66,46.72,2.87,1.00,0.53,15.03,0.00,0.00,15 RRT
46,Good,0.23,22.66,46.72,2.87,1.00,0.59,13.69,0.00,0.00,15 RRT
46,Good,0.23,22.66,46.72,2.87,1.00,0.64,12.52,0.00,0.00,15 RRT
46,Good,0.23,22.66,46.72,2.87,1.00,0.70,11.44,0.00,0.00,15 RRT
46,Good,0.23,22.66,46.72,2.87,1.00,0.77,10.43,0.00,0.00,15 RRT
46,Good,0.23,22.66,46.72,2.87,1.00,0.85,9.51,0.08,0.12,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.99,0.93,8.69,0.11,0.18,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.98,1.02,7.91,0.19,0.28,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.96,1.11,7.22,0.28,0.43,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.94,1.22,6.58,0.32,0.49,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.92,1.34,6.01,0.31,0.47,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.89,1.47,5.48,0.45,0.69,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.83,1.76,4.56,1.00,0.77,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.79,1.94,4.15,0.65,0.97,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.75,2.13,3.78,0.71,1.09,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.70,2.33,3.45,0.74,1.13,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.66,2.47,3.25,0.71,1.69,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.62,2.62,3.07,0.68,1.72,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.58,2.91,2.76,0.66,0.87,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.54,3.15,2.55,0.63,1.10,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.50,3.58,2.24,0.60,0.67,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.47,3.89,2.07,0.57,1.00,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.43,4.30,1.87,0.59,0.82,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.40,4.74,1.69,0.54,0.78,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.37,5.23,1.54,0.50,0.73,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.34,5.71,1.41,0.49,0.80,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.31,6.29,1.28,0.40,0.59,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.29,6.88,1.17,0.34,0.54,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.27,7.56,1.06,0.27,0.40,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.26,8.32,0.97,0.20,0.30,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.25,9.13,0.88,0.14,0.21,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.25,9.97,0.81,0.13,0.21,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.24,11.02,0.73,0.12,0.17,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.23,12.10,0.66,0.08,0.12,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.23,13.28,0.61,0.07,0.11,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.23,14.58,0.55,0.07,0.10,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.22,15.92,0.51,0.06,0.10,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.22,17.54,0.46,0.08,0.11,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.21,19.24,0.42,0.07,0.11,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.21,21.08,0.38,0.08,0.12,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.20,23.15,0.35,0.08,0.12,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.20,25.46,0.32,0.08,0.12,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.19,27.93,0.29,0.07,0.11,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.19,30.59,0.26,0.08,0.12,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.18,33.60,0.24,0.08,0.12,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.18,36.80,0.22,0.09,0.14,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.17,40.33,0.20,0.08,0.13,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.17,44.23,0.18,0.08,0.13,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.16,48.59,0.17,0.09,0.13,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.16,53.23,0.15,0.10,0.15,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.15,58.44,0.14,0.09,0.13,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.15,64.00,0.13,0.09,0.13,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.14,70.20,0.11,0.09,0.13,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.13,76.98,0.10,0.09,0.14,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.13,84.42,0.10,0.09,0.14,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.12,92.63,0.09,0.07,0.11,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.12,101.56,0.08,0.07,0.10,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.11,111.36,0.07,0.09,0.13,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.11,122.14,0.07,0.10,0.15,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.11,128.03,0.06,0.06,0.17,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.10,133.93,0.06,0.05,0.15,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.10,146.85,0.05,0.08,0.13,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.09,161.04,0.05,0.09,0.14,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.09,176.57,0.05,0.08,0.12,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.08,193.62,0.04,0.09,0.14,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.07,222.56,0.04,0.13,0.13,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.07,232.79,0.03,0.04,0.13,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.07,255.23,0.03,0.08,0.13,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.06,279.91,0.03,0.08,0.12,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.06,306.90,0.03,0.07,0.11,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.05,336.50,0.02,0.07,0.10,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.05,368.91,0.02,0.06,0.10,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.04,404.57,0.02,0.06,0.09,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.04,443.09,0.02,0.06,0.09,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.04,485.92,0.02,0.05,0.08,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.03,532.89,0.02,0.05,0.08,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.03,584.21,0.01,0.05,0.07,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.03,640.43,0.01,0.04,0.07,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.03,702.38,0.01,0.04,0.06,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.02,770.23,0.01,0.04,0.06,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.02,844.80,0.01,0.03,0.05,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.02,926.22,0.01,0.03,0.05,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.02,1015.59,0.01,0.03,0.04,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.02,1113.59,0.01,0.03,0.04,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.01,1280.13,0.01,0.04,0.04,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.01,1338.91,0.01,0.01,0.04,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.01,1468.14,0.01,0.02,0.03,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.01,1765.28,0.00,0.04,0.03,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.01,1935.97,0.00,0.02,0.03,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.01,2122.98,0.00,0.02,0.03,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.01,2552.68,0.00,0.03,0.02,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.00,3364.03,0.00,0.04,0.02,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.00,3688.87,0.00,0.01,0.02,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.00,4165.64,0.00,0.02,0.02,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.00,4697.20,0.00,0.01,0.02,15 RRT
46,Good,0.23,22.66,46.72,2.87,0.00,5142.06,0.00,0.01,0.01,15 RRT
48,Good,0.21,21.00,41.58,2.88,1.00,0.06,215.53,0.00,0.00,15 RRT
48,Good,0.21,21.00,41.58,2.88,1.00,0.06,192.43,0.00,0.00,15 RRT
48,Good,0.21,21.00,41.58,2.88,1.00,0.07,171.05,0.00,0.00,15 RRT
48,Good,0.21,21.00,41.58,2.88,1.00,0.08,151.78,0.00,0.00,15 RRT
48,Good,0.21,21.00,41.58,2.88,1.00,0.09,134.70,0.00,0.00,15 RRT
48,Good,0.21,21.00,41.58,2.88,1.00,0.10,119.74,0.00,0.00,15 RRT
48,Good,0.21,21.00,41.58,2.88,1.00,0.11,106.70,0.00,0.00,15 RRT
